study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB14744	SAMEA4345087	ERS1256536	ERX1608617	ERR1537789	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1537789/ERR1537789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1537789/ERR1537789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACCTA20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACCTA20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/009/ERR1537789	ftp.sra.ebi.ac.uk/vol1/err/ERR153/009/ERR1537789		
PRJEB14744	SAMEA4345088	ERS1256537	ERX1608618	ERR1537790	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1537790/ERR1537790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1537790/ERR1537790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACCTA30NTCC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACCTA30NTCC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/000/ERR1537790	ftp.sra.ebi.ac.uk/vol1/err/ERR153/000/ERR1537790		
PRJEB14744	SAMEA4345089	ERS1256538	ERX1608619	ERR1537791	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1537791/ERR1537791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1537791/ERR1537791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACCTA40NTCC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACCTA40NTCC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/001/ERR1537791	ftp.sra.ebi.ac.uk/vol1/err/ERR153/001/ERR1537791		
PRJEB14744	SAMEA4345090	ERS1256539	ERX1608620	ERR1537792	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1537792/ERR1537792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1537792/ERR1537792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGAG20NAGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGAG20NAGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/002/ERR1537792	ftp.sra.ebi.ac.uk/vol1/err/ERR153/002/ERR1537792		
PRJEB14744	SAMEA4345091	ERS1256540	ERX1608621	ERR1537793	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1537793/ERR1537793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1537793/ERR1537793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGAG20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGAG20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/003/ERR1537793	ftp.sra.ebi.ac.uk/vol1/err/ERR153/003/ERR1537793		
PRJEB14744	SAMEA4345092	ERS1256541	ERX1608622	ERR1537794	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1537794/ERR1537794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1537794/ERR1537794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGAG40NAGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGAG40NAGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/004/ERR1537794	ftp.sra.ebi.ac.uk/vol1/err/ERR153/004/ERR1537794		
PRJEB14744	SAMEA4345093	ERS1256542	ERX1608623	ERR1537795	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1537795/ERR1537795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1537795/ERR1537795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGGA30NGGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGGA30NGGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/005/ERR1537795	ftp.sra.ebi.ac.uk/vol1/err/ERR153/005/ERR1537795		
PRJEB14744	SAMEA4345094	ERS1256543	ERX1608624	ERR1537796	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1537796/ERR1537796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1537796/ERR1537796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGGA40NGGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGGA40NGGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/006/ERR1537796	ftp.sra.ebi.ac.uk/vol1/err/ERR153/006/ERR1537796		
PRJEB14744	SAMEA4345095	ERS1256544	ERX1608625	ERR1537797	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1537797/ERR1537797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1537797/ERR1537797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGTC20NTGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGTC20NTGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/007/ERR1537797	ftp.sra.ebi.ac.uk/vol1/err/ERR153/007/ERR1537797		
PRJEB14744	SAMEA4345096	ERS1256545	ERX1608626	ERR1537798	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1537798/ERR1537798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1537798/ERR1537798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGTC40NTGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACGTC40NTGC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/008/ERR1537798	ftp.sra.ebi.ac.uk/vol1/err/ERR153/008/ERR1537798		
PRJEB14744	SAMEA4345097	ERS1256546	ERX1608627	ERR1537799	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1537799/ERR1537799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1537799/ERR1537799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTAT20NATC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTAT20NATC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/009/ERR1537799	ftp.sra.ebi.ac.uk/vol1/err/ERR153/009/ERR1537799		
PRJEB14744	SAMEA4345098	ERS1256547	ERX1608628	ERR1537800	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1537800/ERR1537800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1537800/ERR1537800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTAT40NATC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTAT40NATC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/000/ERR1537800	ftp.sra.ebi.ac.uk/vol1/err/ERR153/000/ERR1537800		
PRJEB14744	SAMEA4345099	ERS1256548	ERX1608629	ERR1537801	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1537801/ERR1537801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1537801/ERR1537801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTCA20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTCA20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/001/ERR1537801	ftp.sra.ebi.ac.uk/vol1/err/ERR153/001/ERR1537801		
PRJEB14744	SAMEA4345100	ERS1256549	ERX1608630	ERR1537802	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1537802/ERR1537802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1537802/ERR1537802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTCA20NTA_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTCA20NTA_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/002/ERR1537802	ftp.sra.ebi.ac.uk/vol1/err/ERR153/002/ERR1537802		
PRJEB14744	SAMEA4345101	ERS1256550	ERX1608631	ERR1537803	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1537803/ERR1537803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1537803/ERR1537803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTCA40NCTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTCA40NCTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/003/ERR1537803	ftp.sra.ebi.ac.uk/vol1/err/ERR153/003/ERR1537803		
PRJEB14744	SAMEA4345102	ERS1256551	ERX1608632	ERR1537804	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1537804/ERR1537804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1537804/ERR1537804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTGC20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTGC20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/004/ERR1537804	ftp.sra.ebi.ac.uk/vol1/err/ERR153/004/ERR1537804		
PRJEB14744	SAMEA4345103	ERS1256552	ERX1608633	ERR1537805	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1537805/ERR1537805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1537805/ERR1537805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTGC20NGTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTGC20NGTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/005/ERR1537805	ftp.sra.ebi.ac.uk/vol1/err/ERR153/005/ERR1537805		
PRJEB14744	SAMEA4345104	ERS1256553	ERX1608634	ERR1537806	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1537806/ERR1537806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1537806/ERR1537806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTGC30NGTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTGC30NGTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/006/ERR1537806	ftp.sra.ebi.ac.uk/vol1/err/ERR153/006/ERR1537806		
PRJEB14744	SAMEA4345105	ERS1256554	ERX1608635	ERR1537807	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1537807/ERR1537807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1537807/ERR1537807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTGC40NGTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTGC40NGTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/007/ERR1537807	ftp.sra.ebi.ac.uk/vol1/err/ERR153/007/ERR1537807		
PRJEB14744	SAMEA4345106	ERS1256555	ERX1608636	ERR1537808	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1537808/ERR1537808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1537808/ERR1537808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTTG20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTTG20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/008/ERR1537808	ftp.sra.ebi.ac.uk/vol1/err/ERR153/008/ERR1537808		
PRJEB14744	SAMEA4345107	ERS1256556	ERX1608637	ERR1537809	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1537809/ERR1537809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1537809/ERR1537809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTTG40NTTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TACTTG40NTTC_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/009/ERR1537809	ftp.sra.ebi.ac.uk/vol1/err/ERR153/009/ERR1537809		
PRJEB14744	SAMEA4345108	ERS1256557	ERX1608638	ERR1537810	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1537810/ERR1537810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1537810/ERR1537810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAAC20NAAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAAC20NAAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/000/ERR1537810	ftp.sra.ebi.ac.uk/vol1/err/ERR153/000/ERR1537810		
PRJEB14744	SAMEA4345109	ERS1256558	ERX1608639	ERR1537811	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1537811/ERR1537811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1537811/ERR1537811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAAC20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAAC20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/001/ERR1537811	ftp.sra.ebi.ac.uk/vol1/err/ERR153/001/ERR1537811		
PRJEB14744	SAMEA4345110	ERS1256559	ERX1608640	ERR1537812	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1537812/ERR1537812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1537812/ERR1537812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAAC40NAAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAAC40NAAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/002/ERR1537812	ftp.sra.ebi.ac.uk/vol1/err/ERR153/002/ERR1537812		
PRJEB14744	SAMEA4345111	ERS1256560	ERX1608641	ERR1537813	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1537813/ERR1537813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1537813/ERR1537813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGACG20NCAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGACG20NCAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/003/ERR1537813	ftp.sra.ebi.ac.uk/vol1/err/ERR153/003/ERR1537813		
PRJEB14744	SAMEA4345112	ERS1256561	ERX1608642	ERR1537814	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1537814/ERR1537814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1537814/ERR1537814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGACG20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGACG20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/004/ERR1537814	ftp.sra.ebi.ac.uk/vol1/err/ERR153/004/ERR1537814		
PRJEB14744	SAMEA4345113	ERS1256562	ERX1608643	ERR1537815	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1537815/ERR1537815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1537815/ERR1537815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGACG20NTA_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGACG20NTA_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/005/ERR1537815	ftp.sra.ebi.ac.uk/vol1/err/ERR153/005/ERR1537815		
PRJEB14744	SAMEA4345114	ERS1256563	ERX1608644	ERR1537816	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1537816/ERR1537816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1537816/ERR1537816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGACG30NCAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGACG30NCAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/006/ERR1537816	ftp.sra.ebi.ac.uk/vol1/err/ERR153/006/ERR1537816		
PRJEB14744	SAMEA4345115	ERS1256564	ERX1608645	ERR1537817	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1537817/ERR1537817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1537817/ERR1537817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAGT20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAGT20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/007/ERR1537817	ftp.sra.ebi.ac.uk/vol1/err/ERR153/007/ERR1537817		
PRJEB14744	SAMEA4345116	ERS1256565	ERX1608646	ERR1537818	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1537818/ERR1537818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1537818/ERR1537818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAGT20NGAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGAGT20NGAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/008/ERR1537818	ftp.sra.ebi.ac.uk/vol1/err/ERR153/008/ERR1537818		
PRJEB14744	SAMEA4345117	ERS1256566	ERX1608647	ERR1537819	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1537819/ERR1537819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1537819/ERR1537819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGATA20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGATA20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/009/ERR1537819	ftp.sra.ebi.ac.uk/vol1/err/ERR153/009/ERR1537819		
PRJEB14744	SAMEA4345118	ERS1256567	ERX1608648	ERR1537820	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1537820/ERR1537820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1537820/ERR1537820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGATA20NTAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGATA20NTAT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/000/ERR1537820	ftp.sra.ebi.ac.uk/vol1/err/ERR153/000/ERR1537820		
PRJEB14744	SAMEA4345119	ERS1256568	ERX1608649	ERR1537821	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1537821/ERR1537821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1537821/ERR1537821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGCAG20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGCAG20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/001/ERR1537821	ftp.sra.ebi.ac.uk/vol1/err/ERR153/001/ERR1537821		
PRJEB14744	SAMEA4345120	ERS1256569	ERX1608650	ERR1537822	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1537822/ERR1537822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1537822/ERR1537822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGCAG40NACT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGCAG40NACT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/002/ERR1537822	ftp.sra.ebi.ac.uk/vol1/err/ERR153/002/ERR1537822		
PRJEB14744	SAMEA4345121	ERS1256570	ERX1608651	ERR1537823	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1537823/ERR1537823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1537823/ERR1537823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGCCT20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGCCT20NCG_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/003/ERR1537823	ftp.sra.ebi.ac.uk/vol1/err/ERR153/003/ERR1537823		
PRJEB14744	SAMEA4345122	ERS1256571	ERX1608652	ERR1537824	32630	synthetic construct	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1537824/ERR1537824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1537824/ERR1537824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGCCT40NCCT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675853/fastq/ZeroCycle_ES0_TAGCCT40NCCT_0.txt.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR153/004/ERR1537824	ftp.sra.ebi.ac.uk/vol1/err/ERR153/004/ERR1537824		
